CustomerID,Date,ProductName,Category,Quantity,UnitPrice,TotalPrice
1,2024-04-06,Caja de Cerveza,Licores,1,20,20
15,2024-04-06,Servilletas,Limpieza,1,1,1
15,2024-04-06,Jamón Serrano (100g),Snacks,1,8,8
15,2024-04-06,Ron Añejo,Licores,1,15,15
15,2024-04-06,Caja de Cerveza,Licores,1,20,20
15,2024-04-06,Ron Añejo,Licores,1,15,15
15,2024-04-06,Afeitadoras,Cuidado Personal,1,4,4
1,2024-04-06,Aceitunas,Snacks,1,4,4
15,2024-04-06,Caja de Cerveza,Licores,1,20,20
24,2024-04-06,Cloro (1L),Limpieza,1,2,2
24,2024-04-06,Refresco 2L,Bebidas/Panadería,1,3,3
24,2024-04-06,Vodka,Licores,1,18,18
16,2024-04-06,Caja de Cigarros,Licores,1,5,5
16,2024-04-06,Cloro (1L),Limpieza,1,2,2
16,2024-04-06,Cloro (1L),Limpieza,1,2,2
1,2024-04-06,Aceitunas,Snacks,1,4,4
24,2024-04-06,Pan Campesino,Bebidas/Panadería,1,2,2
188,2024-04-08,Servilletas,Limpieza,1,1,1
188,2024-04-08,Vodka,Licores,1,18,18
188,2024-04-08,Jabón de Baño,Cuidado Personal,1,2,2
201,2024-04-08,Aceitunas,Snacks,1,4,4
188,2024-04-08,Cloro (1L),Limpieza,1,2,2
75,2024-04-08,Caja de Cerveza,Licores,1,20,20
87,2024-04-08,Servilletas,Limpieza,1,1,1
96,2024-04-08,Queso Amarillo (kg),Snacks,1,12,12
87,2024-04-08,Jamón Serrano (100g),Snacks,1,8,8
87,2024-04-08,Cloro (1L),Limpieza,1,2,2
87,2024-04-08,Papas Fritas,Snacks,1,3,3
151,2024-04-08,Hielo (bolsa),Bebidas/Panadería,1,2,2
151,2024-04-08,Papas Fritas,Snacks,1,3,3
151,2024-04-08,Servilletas,Limpieza,1,1,1
259,2024-04-08,Jamón Serrano (100g),Snacks,1,8,8
96,2024-04-08,Crema Dental,Cuidado Personal,1,3,3
201,2024-04-08,Ron Añejo,Licores,1,15,15
130,2024-04-08,Lavaplatos,Limpieza,1,3,3
149,2024-04-08,Mix de Maní,Snacks,1,4,4
149,2024-04-08,Jamón Serrano (100g),Snacks,1,8,8
130,2024-04-08,Hielo (bolsa),Bebidas/Panadería,1,2,2
254,2024-04-08,Refresco 2L,Bebidas/Panadería,1,3,3
200,2024-04-08,Caja de Cerveza,Licores,1,20,20
254,2024-04-08,Servilletas,Limpieza,1,1,1
149,2024-04-08,Vodka,Licores,1,18,18
141,2024-04-09,Bolsas de Basura,Limpieza,1,3,3
141,2024-04-09,Crema Dental,Cuidado Personal,1,3,3
157,2024-04-09,Refresco 2L,Bebidas/Panadería,1,3,3
138,2024-04-09,Bolsas de Basura,Limpieza,1,3,3
141,2024-04-09,Hielo (bolsa),Bebidas/Panadería,1,2,2
138,2024-04-09,Aceitunas,Snacks,1,4,4
141,2024-04-09,Bolsas de Basura,Limpieza,1,3,3
195,2024-04-09,Caja de Cigarros,Licores,1,5,5
195,2024-04-09,Jamón Serrano (100g),Snacks,1,8,8
157,2024-04-09,Caja de Cerveza,Licores,1,20,20
142,2024-04-09,Aceitunas,Snacks,1,4,4
142,2024-04-09,Caja de Cerveza,Licores,1,20,20
157,2024-04-09,Servilletas,Limpieza,1,1,1
120,2024-04-09,Cloro (1L),Limpieza,1,2,2
138,2024-04-09,Mix de Maní,Snacks,1,4,4
120,2024-04-09,Pan Campesino,Bebidas/Panadería,1,2,2
120,2024-04-09,Lavaplatos,Limpieza,1,3,3
111,2024-04-09,Vino Tinto,Licores,1,10,10
120,2024-04-09,Vino Tinto,Licores,1,10,10
111,2024-04-09,Hielo (bolsa),Bebidas/Panadería,1,2,2
100,2024-04-10,Queso Amarillo (kg),Snacks,1,12,12
283,2024-04-10,Papas Fritas,Snacks,1,3,3
100,2024-04-10,Afeitadoras,Cuidado Personal,1,4,4
82,2024-04-10,Mix de Maní,Snacks,1,4,4
99,2024-04-10,Jabón de Baño,Cuidado Personal,1,2,2
100,2024-04-10,Vodka,Licores,1,18,18
82,2024-04-10,Queso Amarillo (kg),Snacks,1,12,12
99,2024-04-10,Vino Tinto,Licores,1,10,10
82,2024-04-10,Mix de Maní,Snacks,1,4,4
102,2024-04-10,Cloro (1L),Limpieza,1,2,2
102,2024-04-10,Lavaplatos,Limpieza,1,3,3
180,2024-04-10,Crema Dental,Cuidado Personal,1,3,3
183,2024-04-10,Caja de Cigarros,Licores,1,5,5
180,2024-04-10,Vodka,Licores,1,18,18
147,2024-04-10,Hielo (bolsa),Bebidas/Panadería,1,2,2
147,2024-04-10,Lavaplatos,Limpieza,1,3,3
67,2024-04-10,Crema Dental,Cuidado Personal,1,3,3
82,2024-04-10,Caja de Cerveza,Licores,1,20,20
102,2024-04-10,Queso Amarillo (kg),Snacks,1,12,12
100,2024-04-10,Cloro (1L),Limpieza,1,2,2
109,2024-04-10,Crema Dental,Cuidado Personal,1,3,3
68,2024-04-10,Caja de Cerveza,Licores,1,20,20
130,2024-04-10,Refresco 2L,Bebidas/Panadería,1,3,3
185,2024-04-10,Aceitunas,Snacks,1,4,4
185,2024-04-10,Agua Mineral 5L,Bebidas/Panadería,1,4,4
68,2024-04-10,Caja de Cerveza,Licores,1,20,20
109,2024-04-10,Caja de Cerveza,Licores,1,20,20
283,2024-04-10,Jamón Serrano (100g),Snacks,1,8,8
68,2024-04-10,Agua Mineral 5L,Bebidas/Panadería,1,4,4
130,2024-04-10,Pan Campesino,Bebidas/Panadería,1,2,2
130,2024-04-10,Mix de Maní,Snacks,1,4,4
109,2024-04-10,Lavaplatos,Limpieza,1,3,3
109,2024-04-10,Ron Añejo,Licores,1,15,15
195,2024-04-11,Champú,Cuidado Personal,1,5,5
88,2024-04-11,Hielo (bolsa),Bebidas/Panadería,1,2,2
139,2024-04-11,Bolsas de Basura,Limpieza,1,3,3
198,2024-04-11,Bolsas de Basura,Limpieza,1,3,3
177,2024-04-11,Jamón Serrano (100g),Snacks,1,8,8
177,2024-04-11,Pan Campesino,Bebidas/Panadería,1,2,2
173,2024-04-11,Caja de Cerveza,Licores,1,20,20
198,2024-04-11,Mix de Maní,Snacks,1,4,4
195,2024-04-11,Vodka,Licores,1,18,18
198,2024-04-11,Agua Mineral 5L,Bebidas/Panadería,1,4,4
195,2024-04-11,Aceitunas,Snacks,1,4,4
156,2024-04-11,Bolsas de Basura,Limpieza,1,3,3
177,2024-04-11,Jabón de Baño,Cuidado Personal,1,2,2
173,2024-04-11,Refresco 2L,Bebidas/Panadería,1,3,3
195,2024-04-11,Hielo (bolsa),Bebidas/Panadería,1,2,2
139,2024-04-11,Agua Mineral 5L,Bebidas/Panadería,1,4,4
177,2024-04-11,Queso Amarillo (kg),Snacks,1,12,12
156,2024-04-11,Caja de Cerveza,Licores,1,20,20
51,2024-04-12,Agua Mineral 5L,Bebidas/Panadería,1,4,4
34,2024-04-12,Afeitadoras,Cuidado Personal,1,4,4
51,2024-04-12,Lavaplatos,Limpieza,1,3,3
34,2024-04-12,Mix de Maní,Snacks,1,4,4
34,2024-04-12,Champú,Cuidado Personal,1,5,5
34,2024-04-12,Hielo (bolsa),Bebidas/Panadería,1,2,2
34,2024-04-12,Vino Tinto,Licores,1,10,10
34,2024-04-12,Jabón de Baño,Cuidado Personal,1,2,2
51,2024-04-12,Jabón de Baño,Cuidado Personal,1,2,2
33,2024-04-12,Pan Campesino,Bebidas/Panadería,1,2,2
43,2024-04-12,Cloro (1L),Limpieza,1,2,2
43,2024-04-12,Jamón Serrano (100g),Snacks,1,8,8
33,2024-04-12,Hielo (bolsa),Bebidas/Panadería,1,2,2
43,2024-04-12,Queso Amarillo (kg),Snacks,1,12,12
43,2024-04-12,Refresco 2L,Bebidas/Panadería,1,3,3
43,2024-04-12,Agua Mineral 5L,Bebidas/Panadería,1,4,4
43,2024-04-12,Caja de Cigarros,Licores,1,5,5
43,2024-04-12,Jabón de Baño,Cuidado Personal,1,2,2
51,2024-04-12,Mix de Maní,Snacks,1,4,4
43,2024-04-12,Papas Fritas,Snacks,1,3,3
43,2024-04-12,Jabón de Baño,Cuidado Personal,1,2,2
43,2024-04-12,Vodka,Licores,1,18,18
13,2024-04-12,Queso Amarillo (kg),Snacks,1,12,12
13,2024-04-12,Jamón Serrano (100g),Snacks,1,8,8
13,2024-04-12,Refresco 2L,Bebidas/Panadería,1,3,3
13,2024-04-12,Mix de Maní,Snacks,1,4,4
13,2024-04-12,Hielo (bolsa),Bebidas/Panadería,1,2,2
33,2024-04-12,Agua Mineral 5L,Bebidas/Panadería,1,4,4
33,2024-04-12,Bolsas de Basura,Limpieza,1,3,3
43,2024-04-12,Bolsas de Basura,Limpieza,1,3,3
43,2024-04-12,Afeitadoras,Cuidado Personal,1,4,4
290,2024-04-12,Servilletas,Limpieza,1,1,1
43,2024-04-12,Jabón de Baño,Cuidado Personal,1,2,2
43,2024-04-12,Servilletas,Limpieza,1,1,1
55,2024-04-13,Aceitunas,Snacks,1,4,4
30,2024-04-13,Champú,Cuidado Personal,1,5,5
55,2024-04-13,Refresco 2L,Bebidas/Panadería,1,3,3
42,2024-04-13,Caja de Cerveza,Licores,1,20,20
42,2024-04-13,Servilletas,Limpieza,1,1,1
30,2024-04-13,Afeitadoras,Cuidado Personal,1,4,4
55,2024-04-13,Cloro (1L),Limpieza,1,2,2
30,2024-04-13,Cloro (1L),Limpieza,1,2,2
42,2024-04-13,Caja de Cerveza,Licores,1,20,20
39,2024-04-13,Vino Tinto,Licores,1,10,10
39,2024-04-13,Crema Dental,Cuidado Personal,1,3,3
32,2024-04-13,Pan Campesino,Bebidas/Panadería,1,2,2
32,2024-04-13,Vino Tinto,Licores,1,10,10
23,2024-04-13,Pan Campesino,Bebidas/Panadería,1,2,2
23,2024-04-13,Vino Tinto,Licores,1,10,10
23,2024-04-13,Caja de Cerveza,Licores,1,20,20
32,2024-04-13,Queso Amarillo (kg),Snacks,1,12,12
32,2024-04-13,Lavaplatos,Limpieza,1,3,3
32,2024-04-13,Papas Fritas,Snacks,1,3,3
23,2024-04-13,Afeitadoras,Cuidado Personal,1,4,4
23,2024-04-13,Refresco 2L,Bebidas/Panadería,1,3,3
23,2024-04-13,Hielo (bolsa),Bebidas/Panadería,1,2,2
32,2024-04-13,Bolsas de Basura,Limpieza,1,3,3
32,2024-04-13,Caja de Cerveza,Licores,1,20,20
39,2024-04-13,Champú,Cuidado Personal,1,5,5
52,2024-04-13,Agua Mineral 5L,Bebidas/Panadería,1,4,4
52,2024-04-13,Vodka,Licores,1,18,18
52,2024-04-13,Servilletas,Limpieza,1,1,1
52,2024-04-13,Vodka,Licores,1,18,18
52,2024-04-13,Aceitunas,Snacks,1,4,4
52,2024-04-13,Lavaplatos,Limpieza,1,3,3
39,2024-04-13,Papas Fritas,Snacks,1,3,3
39,2024-04-13,Queso Amarillo (kg),Snacks,1,12,12
39,2024-04-13,Caja de Cigarros,Licores,1,5,5
52,2024-04-13,Queso Amarillo (kg),Snacks,1,12,12
145,2024-04-15,Vino Tinto,Licores,1,10,10
145,2024-04-15,Refresco 2L,Bebidas/Panadería,1,3,3
101,2024-04-15,Jamón Serrano (100g),Snacks,1,8,8
154,2024-04-15,Refresco 2L,Bebidas/Panadería,1,3,3
173,2024-04-15,Afeitadoras,Cuidado Personal,1,4,4
107,2024-04-15,Jamón Serrano (100g),Snacks,1,8,8
106,2024-04-15,Champú,Cuidado Personal,1,5,5
145,2024-04-15,Hielo (bolsa),Bebidas/Panadería,1,2,2
106,2024-04-15,Bolsas de Basura,Limpieza,1,3,3
106,2024-04-15,Cloro (1L),Limpieza,1,2,2
173,2024-04-15,Refresco 2L,Bebidas/Panadería,1,3,3
173,2024-04-15,Cloro (1L),Limpieza,1,2,2
173,2024-04-15,Jamón Serrano (100g),Snacks,1,8,8
249,2024-04-15,Servilletas,Limpieza,1,1,1
145,2024-04-15,Aceitunas,Snacks,1,4,4
106,2024-04-15,Caja de Cerveza,Licores,1,20,20
107,2024-04-15,Ron Añejo,Licores,1,15,15
191,2024-04-15,Vino Tinto,Licores,1,10,10
191,2024-04-15,Ron Añejo,Licores,1,15,15
273,2024-04-15,Papas Fritas,Snacks,1,3,3
273,2024-04-15,Vino Tinto,Licores,1,10,10
83,2024-04-16,Jamón Serrano (100g),Snacks,1,8,8
83,2024-04-16,Jamón Serrano (100g),Snacks,1,8,8
196,2024-04-16,Ron Añejo,Licores,1,15,15
196,2024-04-16,Caja de Cerveza,Licores,1,20,20
195,2024-04-16,Cloro (1L),Limpieza,1,2,2
124,2024-04-16,Queso Amarillo (kg),Snacks,1,12,12
125,2024-04-16,Pan Campesino,Bebidas/Panadería,1,2,2
195,2024-04-16,Bolsas de Basura,Limpieza,1,3,3
114,2024-04-17,Crema Dental,Cuidado Personal,1,3,3
145,2024-04-17,Agua Mineral 5L,Bebidas/Panadería,1,4,4
114,2024-04-17,Champú,Cuidado Personal,1,5,5
150,2024-04-17,Cloro (1L),Limpieza,1,2,2
118,2024-04-17,Refresco 2L,Bebidas/Panadería,1,3,3
278,2024-04-17,Aceitunas,Snacks,1,4,4
118,2024-04-17,Lavaplatos,Limpieza,1,3,3
114,2024-04-17,Vino Tinto,Licores,1,10,10
101,2024-04-17,Servilletas,Limpieza,1,1,1
150,2024-04-17,Champú,Cuidado Personal,1,5,5
145,2024-04-17,Bolsas de Basura,Limpieza,1,3,3
114,2024-04-17,Jabón de Baño,Cuidado Personal,1,2,2
118,2024-04-17,Champú,Cuidado Personal,1,5,5
138,2024-04-18,Pan Campesino,Bebidas/Panadería,1,2,2
138,2024-04-18,Queso Amarillo (kg),Snacks,1,12,12
72,2024-04-18,Agua Mineral 5L,Bebidas/Panadería,1,4,4
138,2024-04-18,Queso Amarillo (kg),Snacks,1,12,12
108,2024-04-18,Pan Campesino,Bebidas/Panadería,1,2,2
108,2024-04-18,Hielo (bolsa),Bebidas/Panadería,1,2,2
108,2024-04-18,Afeitadoras,Cuidado Personal,1,4,4
138,2024-04-18,Crema Dental,Cuidado Personal,1,3,3
50,2024-04-19,Pan Campesino,Bebidas/Panadería,1,2,2
10,2024-04-19,Refresco 2L,Bebidas/Panadería,1,3,3
10,2024-04-19,Ron Añejo,Licores,1,15,15
10,2024-04-19,Aceitunas,Snacks,1,4,4
54,2024-04-19,Queso Amarillo (kg),Snacks,1,12,12
50,2024-04-19,Pan Campesino,Bebidas/Panadería,1,2,2
50,2024-04-19,Caja de Cigarros,Licores,1,5,5
50,2024-04-19,Hielo (bolsa),Bebidas/Panadería,1,2,2
54,2024-04-19,Bolsas de Basura,Limpieza,1,3,3
10,2024-04-19,Jabón de Baño,Cuidado Personal,1,2,2
50,2024-04-19,Ron Añejo,Licores,1,15,15
50,2024-04-19,Vino Tinto,Licores,1,10,10
10,2024-04-19,Caja de Cerveza,Licores,1,20,20
10,2024-04-19,Cloro (1L),Limpieza,1,2,2
10,2024-04-19,Crema Dental,Cuidado Personal,1,3,3
54,2024-04-19,Papas Fritas,Snacks,1,3,3
1,2024-04-19,Hielo (bolsa),Bebidas/Panadería,1,2,2
30,2024-04-19,Caja de Cerveza,Licores,1,20,20
1,2024-04-19,Crema Dental,Cuidado Personal,1,3,3
30,2024-04-19,Caja de Cerveza,Licores,1,20,20
30,2024-04-19,Pan Campesino,Bebidas/Panadería,1,2,2
30,2024-04-19,Jabón de Baño,Cuidado Personal,1,2,2
30,2024-04-19,Refresco 2L,Bebidas/Panadería,1,3,3
1,2024-04-19,Hielo (bolsa),Bebidas/Panadería,1,2,2
1,2024-04-19,Servilletas,Limpieza,1,1,1
30,2024-04-19,Lavaplatos,Limpieza,1,3,3
17,2024-04-19,Agua Mineral 5L,Bebidas/Panadería,1,4,4
17,2024-04-19,Refresco 2L,Bebidas/Panadería,1,3,3
17,2024-04-19,Servilletas,Limpieza,1,1,1
10,2024-04-19,Agua Mineral 5L,Bebidas/Panadería,1,4,4
17,2024-04-19,Crema Dental,Cuidado Personal,1,3,3
17,2024-04-19,Pan Campesino,Bebidas/Panadería,1,2,2
54,2024-04-19,Refresco 2L,Bebidas/Panadería,1,3,3
1,2024-04-19,Jamón Serrano (100g),Snacks,1,8,8
10,2024-04-19,Papas Fritas,Snacks,1,3,3
17,2024-04-19,Servilletas,Limpieza,1,1,1
30,2024-04-19,Hielo (bolsa),Bebidas/Panadería,1,2,2
59,2024-04-20,Bolsas de Basura,Limpieza,1,3,3
59,2024-04-20,Lavaplatos,Limpieza,1,3,3
45,2024-04-20,Jamón Serrano (100g),Snacks,1,8,8
59,2024-04-20,Caja de Cerveza,Licores,1,20,20
34,2024-04-20,Servilletas,Limpieza,1,1,1
34,2024-04-20,Vodka,Licores,1,18,18
5,2024-04-20,Papas Fritas,Snacks,1,3,3
34,2024-04-20,Hielo (bolsa),Bebidas/Panadería,1,2,2
34,2024-04-20,Caja de Cigarros,Licores,1,5,5
34,2024-04-20,Hielo (bolsa),Bebidas/Panadería,1,2,2
34,2024-04-20,Champú,Cuidado Personal,1,5,5
5,2024-04-20,Crema Dental,Cuidado Personal,1,3,3
34,2024-04-20,Refresco 2L,Bebidas/Panadería,1,3,3
5,2024-04-20,Crema Dental,Cuidado Personal,1,3,3
45,2024-04-20,Crema Dental,Cuidado Personal,1,3,3
56,2024-04-20,Jamón Serrano (100g),Snacks,1,8,8
56,2024-04-20,Pan Campesino,Bebidas/Panadería,1,2,2
5,2024-04-20,Jamón Serrano (100g),Snacks,1,8,8
5,2024-04-20,Queso Amarillo (kg),Snacks,1,12,12
5,2024-04-20,Papas Fritas,Snacks,1,3,3
55,2024-04-20,Ron Añejo,Licores,1,15,15
5,2024-04-20,Crema Dental,Cuidado Personal,1,3,3
55,2024-04-20,Mix de Maní,Snacks,1,4,4
56,2024-04-20,Vino Tinto,Licores,1,10,10
56,2024-04-20,Crema Dental,Cuidado Personal,1,3,3
55,2024-04-20,Jamón Serrano (100g),Snacks,1,8,8
45,2024-04-20,Vino Tinto,Licores,1,10,10
5,2024-04-20,Champú,Cuidado Personal,1,5,5
55,2024-04-20,Afeitadoras,Cuidado Personal,1,4,4
123,2024-04-22,Bolsas de Basura,Limpieza,1,3,3
79,2024-04-22,Queso Amarillo (kg),Snacks,1,12,12
187,2024-04-22,Bolsas de Basura,Limpieza,1,3,3
139,2024-04-22,Cloro (1L),Limpieza,1,2,2
199,2024-04-22,Mix de Maní,Snacks,1,4,4
187,2024-04-22,Caja de Cerveza,Licores,1,20,20
199,2024-04-22,Lavaplatos,Limpieza,1,3,3
199,2024-04-22,Hielo (bolsa),Bebidas/Panadería,1,2,2
79,2024-04-22,Lavaplatos,Limpieza,1,3,3
123,2024-04-22,Bolsas de Basura,Limpieza,1,3,3
112,2024-04-22,Lavaplatos,Limpieza,1,3,3
174,2024-04-22,Ron Añejo,Licores,1,15,15
174,2024-04-22,Caja de Cigarros,Licores,1,5,5
123,2024-04-22,Agua Mineral 5L,Bebidas/Panadería,1,4,4
294,2024-04-22,Ron Añejo,Licores,1,15,15
294,2024-04-22,Pan Campesino,Bebidas/Panadería,1,2,2
160,2024-04-22,Lavaplatos,Limpieza,1,3,3
160,2024-04-22,Champú,Cuidado Personal,1,5,5
187,2024-04-22,Cloro (1L),Limpieza,1,2,2
174,2024-04-22,Queso Amarillo (kg),Snacks,1,12,12
149,2024-04-23,Agua Mineral 5L,Bebidas/Panadería,1,4,4
149,2024-04-23,Caja de Cigarros,Licores,1,5,5
163,2024-04-23,Jamón Serrano (100g),Snacks,1,8,8
163,2024-04-23,Jabón de Baño,Cuidado Personal,1,2,2
162,2024-04-23,Afeitadoras,Cuidado Personal,1,4,4
149,2024-04-23,Champú,Cuidado Personal,1,5,5
149,2024-04-23,Aceitunas,Snacks,1,4,4
186,2024-04-23,Agua Mineral 5L,Bebidas/Panadería,1,4,4
135,2024-04-23,Pan Campesino,Bebidas/Panadería,1,2,2
186,2024-04-23,Refresco 2L,Bebidas/Panadería,1,3,3
186,2024-04-23,Ron Añejo,Licores,1,15,15
122,2024-04-23,Hielo (bolsa),Bebidas/Panadería,1,2,2
122,2024-04-23,Vino Tinto,Licores,1,10,10
88,2024-04-23,Jamón Serrano (100g),Snacks,1,8,8
122,2024-04-23,Afeitadoras,Cuidado Personal,1,4,4
88,2024-04-23,Caja de Cerveza,Licores,1,20,20
148,2024-04-23,Servilletas,Limpieza,1,1,1
162,2024-04-23,Champú,Cuidado Personal,1,5,5
162,2024-04-23,Bolsas de Basura,Limpieza,1,3,3
162,2024-04-23,Afeitadoras,Cuidado Personal,1,4,4
122,2024-04-23,Pan Campesino,Bebidas/Panadería,1,2,2
139,2024-04-24,Queso Amarillo (kg),Snacks,1,12,12
132,2024-04-24,Aceitunas,Snacks,1,4,4
139,2024-04-24,Cloro (1L),Limpieza,1,2,2
139,2024-04-24,Mix de Maní,Snacks,1,4,4
132,2024-04-24,Jabón de Baño,Cuidado Personal,1,2,2
132,2024-04-24,Ron Añejo,Licores,1,15,15
132,2024-04-24,Champú,Cuidado Personal,1,5,5
66,2024-04-24,Jabón de Baño,Cuidado Personal,1,2,2
66,2024-04-24,Champú,Cuidado Personal,1,5,5
81,2024-04-24,Agua Mineral 5L,Bebidas/Panadería,1,4,4
81,2024-04-24,Papas Fritas,Snacks,1,3,3
81,2024-04-24,Cloro (1L),Limpieza,1,2,2
137,2024-04-24,Vino Tinto,Licores,1,10,10
137,2024-04-24,Pan Campesino,Bebidas/Panadería,1,2,2
80,2024-04-24,Vodka,Licores,1,18,18
66,2024-04-24,Aceitunas,Snacks,1,4,4
139,2024-04-24,Bolsas de Basura,Limpieza,1,3,3
103,2024-04-24,Jabón de Baño,Cuidado Personal,1,2,2
103,2024-04-24,Jabón de Baño,Cuidado Personal,1,2,2
135,2024-04-25,Ron Añejo,Licores,1,15,15
94,2024-04-25,Mix de Maní,Snacks,1,4,4
94,2024-04-25,Caja de Cigarros,Licores,1,5,5
94,2024-04-25,Pan Campesino,Bebidas/Panadería,1,2,2
121,2024-04-25,Cloro (1L),Limpieza,1,2,2
121,2024-04-25,Caja de Cerveza,Licores,1,20,20
162,2024-04-25,Champú,Cuidado Personal,1,5,5
66,2024-04-25,Refresco 2L,Bebidas/Panadería,1,3,3
66,2024-04-25,Refresco 2L,Bebidas/Panadería,1,3,3
135,2024-04-25,Vino Tinto,Licores,1,10,10
121,2024-04-25,Aceitunas,Snacks,1,4,4
61,2024-04-25,Jamón Serrano (100g),Snacks,1,8,8
61,2024-04-25,Agua Mineral 5L,Bebidas/Panadería,1,4,4
61,2024-04-25,Papas Fritas,Snacks,1,3,3
121,2024-04-25,Lavaplatos,Limpieza,1,3,3
32,2024-04-26,Crema Dental,Cuidado Personal,1,3,3
47,2024-04-26,Caja de Cigarros,Licores,1,5,5
47,2024-04-26,Caja de Cigarros,Licores,1,5,5
32,2024-04-26,Papas Fritas,Snacks,1,3,3
32,2024-04-26,Lavaplatos,Limpieza,1,3,3
47,2024-04-26,Servilletas,Limpieza,1,1,1
1,2024-04-26,Lavaplatos,Limpieza,1,3,3
48,2024-04-26,Jabón de Baño,Cuidado Personal,1,2,2
48,2024-04-26,Hielo (bolsa),Bebidas/Panadería,1,2,2
48,2024-04-26,Vino Tinto,Licores,1,10,10
1,2024-04-26,Crema Dental,Cuidado Personal,1,3,3
1,2024-04-26,Afeitadoras,Cuidado Personal,1,4,4
32,2024-04-26,Ron Añejo,Licores,1,15,15
47,2024-04-26,Jabón de Baño,Cuidado Personal,1,2,2
32,2024-04-26,Vodka,Licores,1,18,18
42,2024-04-26,Vodka,Licores,1,18,18
16,2024-04-26,Vino Tinto,Licores,1,10,10
16,2024-04-26,Crema Dental,Cuidado Personal,1,3,3
16,2024-04-26,Papas Fritas,Snacks,1,3,3
16,2024-04-26,Queso Amarillo (kg),Snacks,1,12,12
49,2024-04-26,Vodka,Licores,1,18,18
49,2024-04-26,Cloro (1L),Limpieza,1,2,2
49,2024-04-26,Agua Mineral 5L,Bebidas/Panadería,1,4,4
49,2024-04-26,Cloro (1L),Limpieza,1,2,2
49,2024-04-26,Caja de Cigarros,Licores,1,5,5
16,2024-04-26,Papas Fritas,Snacks,1,3,3
16,2024-04-26,Mix de Maní,Snacks,1,4,4
1,2024-04-26,Mix de Maní,Snacks,1,4,4
42,2024-04-26,Agua Mineral 5L,Bebidas/Panadería,1,4,4
42,2024-04-26,Crema Dental,Cuidado Personal,1,3,3
1,2024-04-26,Crema Dental,Cuidado Personal,1,3,3
1,2024-04-26,Caja de Cerveza,Licores,1,20,20
49,2024-04-26,Lavaplatos,Limpieza,1,3,3
48,2024-04-26,Papas Fritas,Snacks,1,3,3
54,2024-04-27,Caja de Cigarros,Licores,1,5,5
54,2024-04-27,Vino Tinto,Licores,1,10,10
54,2024-04-27,Pan Campesino,Bebidas/Panadería,1,2,2
54,2024-04-27,Servilletas,Limpieza,1,1,1
54,2024-04-27,Vino Tinto,Licores,1,10,10
22,2024-04-27,Caja de Cerveza,Licores,1,20,20
54,2024-04-27,Vino Tinto,Licores,1,10,10
3,2024-04-27,Lavaplatos,Limpieza,1,3,3
49,2024-04-27,Agua Mineral 5L,Bebidas/Panadería,1,4,4
54,2024-04-27,Jamón Serrano (100g),Snacks,1,8,8
54,2024-04-27,Refresco 2L,Bebidas/Panadería,1,3,3
54,2024-04-27,Afeitadoras,Cuidado Personal,1,4,4
54,2024-04-27,Bolsas de Basura,Limpieza,1,3,3
54,2024-04-27,Bolsas de Basura,Limpieza,1,3,3
54,2024-04-27,Crema Dental,Cuidado Personal,1,3,3
58,2024-04-27,Aceitunas,Snacks,1,4,4
58,2024-04-27,Caja de Cerveza,Licores,1,20,20
58,2024-04-27,Champú,Cuidado Personal,1,5,5
58,2024-04-27,Ron Añejo,Licores,1,15,15
58,2024-04-27,Hielo (bolsa),Bebidas/Panadería,1,2,2
49,2024-04-27,Vodka,Licores,1,18,18
3,2024-04-27,Caja de Cigarros,Licores,1,5,5
3,2024-04-27,Jamón Serrano (100g),Snacks,1,8,8
3,2024-04-27,Aceitunas,Snacks,1,4,4
3,2024-04-27,Cloro (1L),Limpieza,1,2,2
3,2024-04-27,Cloro (1L),Limpieza,1,2,2
49,2024-04-27,Cloro (1L),Limpieza,1,2,2
49,2024-04-27,Jamón Serrano (100g),Snacks,1,8,8
49,2024-04-27,Vodka,Licores,1,18,18
49,2024-04-27,Jamón Serrano (100g),Snacks,1,8,8
22,2024-04-27,Vino Tinto,Licores,1,10,10
22,2024-04-27,Agua Mineral 5L,Bebidas/Panadería,1,4,4
22,2024-04-27,Bolsas de Basura,Limpieza,1,3,3
22,2024-04-27,Hielo (bolsa),Bebidas/Panadería,1,2,2
14,2024-04-27,Papas Fritas,Snacks,1,3,3
22,2024-04-27,Lavaplatos,Limpieza,1,3,3
14,2024-04-27,Champú,Cuidado Personal,1,5,5
49,2024-04-27,Afeitadoras,Cuidado Personal,1,4,4
14,2024-04-27,Mix de Maní,Snacks,1,4,4
6,2024-04-27,Hielo (bolsa),Bebidas/Panadería,1,2,2
6,2024-04-27,Jabón de Baño,Cuidado Personal,1,2,2
6,2024-04-27,Vodka,Licores,1,18,18
6,2024-04-27,Servilletas,Limpieza,1,1,1
49,2024-04-27,Mix de Maní,Snacks,1,4,4
193,2024-04-29,Jamón Serrano (100g),Snacks,1,8,8
172,2024-04-29,Pan Campesino,Bebidas/Panadería,1,2,2
172,2024-04-29,Jabón de Baño,Cuidado Personal,1,2,2
172,2024-04-29,Servilletas,Limpieza,1,1,1
204,2024-04-29,Lavaplatos,Limpieza,1,3,3
75,2024-04-29,Papas Fritas,Snacks,1,3,3
75,2024-04-29,Papas Fritas,Snacks,1,3,3
75,2024-04-29,Refresco 2L,Bebidas/Panadería,1,3,3
75,2024-04-29,Champú,Cuidado Personal,1,5,5
